date,arm,metric,value
2026-05-15,baseline,precision_at_50_excess,0.4
2026-05-15,turnover_aware,rank_ic_ret_fwd_3d,0.29264069264069265
2026-05-15,turnover_aware,top20_ret_fwd_3d_gross,0.03463882121795368
2026-05-15,turnover_aware,top20_ret_fwd_3d_net,0.03363882121795368
2026-05-15,turnover_aware,top50_ret_fwd_3d_gross,0.011927151777574408
2026-05-15,turnover_aware,top50_ret_fwd_3d_net,0.010927151777574407
2026-05-15,turnover_aware,top20_ret_fwd_3d_cs_gross,0.046274755050013786
2026-05-15,turnover_aware,top20_ret_fwd_3d_cs_net,0.045274755050013785
2026-05-15,turnover_aware,top50_ret_fwd_3d_cs_gross,0.02356308560963451
2026-05-15,turnover_aware,top50_ret_fwd_3d_cs_net,0.02256308560963451
2026-05-15,turnover_aware,top20_ret_fwd_5d_gross,0.14693483149610978
2026-05-15,turnover_aware,top20_ret_fwd_5d_net,0.14593483149610978
2026-05-15,turnover_aware,top50_ret_fwd_5d_gross,0.09157201764160156
2026-05-15,turnover_aware,top50_ret_fwd_5d_net,0.09057201764160155
2026-05-15,turnover_aware,top20_ret_fwd_5d_cs_gross,0.14106586689012593
2026-05-15,turnover_aware,top20_ret_fwd_5d_cs_net,0.14006586689012593
2026-05-15,turnover_aware,top50_ret_fwd_5d_cs_gross,0.08570305303561772
2026-05-15,turnover_aware,top50_ret_fwd_5d_cs_net,0.08470305303561772
2026-05-15,turnover_aware,precision_at_20_excess,0.6
2026-05-15,turnover_aware,precision_at_50_excess,0.4
2026-05-20,baseline,rank_ic_ret_fwd_3d,0.44538619275461383
2026-05-20,baseline,top20_ret_fwd_3d_gross,0.12873972245388293
2026-05-20,baseline,top20_ret_fwd_3d_net,0.12773972245388293
2026-05-20,baseline,top50_ret_fwd_3d_gross,0.09513891336216723
2026-05-20,baseline,top50_ret_fwd_3d_net,0.09413891336216723
2026-05-20,baseline,top20_ret_fwd_3d_cs_gross,0.10791119746610989
2026-05-20,baseline,top20_ret_fwd_3d_cs_net,0.10691119746610989
2026-05-20,baseline,top50_ret_fwd_3d_cs_gross,0.07431038837439422
2026-05-20,baseline,top50_ret_fwd_3d_cs_net,0.07331038837439421
2026-05-20,baseline,top20_ret_fwd_5d_gross,0.1448100772848338
2026-05-20,baseline,top20_ret_fwd_5d_net,0.1438100772848338
2026-05-20,baseline,top50_ret_fwd_5d_gross,0.09707043461779831
2026-05-20,baseline,top50_ret_fwd_5d_net,0.09607043461779831
2026-05-20,baseline,top20_ret_fwd_5d_cs_gross,0.13763401868822095
2026-05-20,baseline,top20_ret_fwd_5d_cs_net,0.13663401868822095
2026-05-20,baseline,top50_ret_fwd_5d_cs_gross,0.08989437602118537
2026-05-20,baseline,top50_ret_fwd_5d_cs_net,0.08889437602118537
2026-05-20,baseline,precision_at_20_excess,0.55
2026-05-20,baseline,precision_at_50_excess,0.4
2026-05-20,turnover_aware,rank_ic_ret_fwd_3d,0.44538619275461383
2026-05-20,turnover_aware,top20_ret_fwd_3d_gross,0.14198669575368333
2026-05-20,turnover_aware,top20_ret_fwd_3d_net,0.14098669575368333
2026-05-20,turnover_aware,top50_ret_fwd_3d_gross,0.09513891336216723
2026-05-20,turnover_aware,top50_ret_fwd_3d_net,0.09413891336216723
2026-05-20,turnover_aware,top20_ret_fwd_3d_cs_gross,0.12115817076591032
2026-05-20,turnover_aware,top20_ret_fwd_3d_cs_net,0.12015817076591032
2026-05-20,turnover_aware,top50_ret_fwd_3d_cs_gross,0.07431038837439422
2026-05-20,turnover_aware,top50_ret_fwd_3d_cs_net,0.07331038837439421
2026-05-20,turnover_aware,top20_ret_fwd_5d_gross,0.15913080946174274
2026-05-20,turnover_aware,top20_ret_fwd_5d_net,0.15813080946174274
2026-05-20,turnover_aware,top50_ret_fwd_5d_gross,0.09707043461779831
2026-05-20,turnover_aware,top50_ret_fwd_5d_net,0.09607043461779831
2026-05-20,turnover_aware,top20_ret_fwd_5d_cs_gross,0.15195475086512983
2026-05-20,turnover_aware,top20_ret_fwd_5d_cs_net,0.15095475086512983
2026-05-20,turnover_aware,top50_ret_fwd_5d_cs_gross,0.08989437602118538
2026-05-20,turnover_aware,top50_ret_fwd_5d_cs_net,0.08889437602118538
2026-05-20,turnover_aware,precision_at_20_excess,0.6
2026-05-20,turnover_aware,precision_at_50_excess,0.4
2026-05-25,baseline,rank_ic_ret_fwd_3d,0.2226507430086043
2026-05-25,baseline,top20_ret_fwd_3d_gross,-0.008093045226000184
2026-05-25,baseline,top20_ret_fwd_3d_net,-0.009093045226000185
2026-05-25,baseline,top50_ret_fwd_3d_gross,-0.03417812566651842
2026-05-25,baseline,top50_ret_fwd_3d_net,-0.03517812566651842
2026-05-25,baseline,top20_ret_fwd_3d_cs_gross,0.009117960291309847
2026-05-25,baseline,top20_ret_fwd_3d_cs_net,0.008117960291309848
2026-05-25,baseline,top50_ret_fwd_3d_cs_gross,-0.016967120149208384
2026-05-25,baseline,top50_ret_fwd_3d_cs_net,-0.017967120149208385
2026-05-25,baseline,top20_ret_fwd_5d_gross,-0.02475821501764854
2026-05-25,baseline,top20_ret_fwd_5d_net,-0.02575821501764854
2026-05-25,baseline,top50_ret_fwd_5d_gross,-0.04488487316523525
2026-05-25,baseline,top50_ret_fwd_5d_net,-0.04588487316523525
2026-05-25,baseline,top20_ret_fwd_5d_cs_gross,-0.008460924496328393
2026-05-25,baseline,top20_ret_fwd_5d_cs_net,-0.009460924496328394
2026-05-25,baseline,top50_ret_fwd_5d_cs_gross,-0.0285875826439151
2026-05-25,baseline,top50_ret_fwd_5d_cs_net,-0.0295875826439151
2026-05-25,baseline,precision_at_20_excess,0.6
2026-05-25,baseline,precision_at_50_excess,0.48
2026-05-25,turnover_aware,rank_ic_ret_fwd_3d,0.2226507430086043
2026-05-25,turnover_aware,top20_ret_fwd_3d_gross,-0.015074615056618218
2026-05-25,turnover_aware,top20_ret_fwd_3d_net,-0.016074615056618217
2026-05-25,turnover_aware,top50_ret_fwd_3d_gross,-0.03417812566651842
2026-05-25,turnover_aware,top50_ret_fwd_3d_net,-0.03517812566651842
2026-05-25,turnover_aware,top20_ret_fwd_3d_cs_gross,0.002136390460691813
2026-05-25,turnover_aware,top20_ret_fwd_3d_cs_net,0.001136390460691813
2026-05-25,turnover_aware,top50_ret_fwd_3d_cs_gross,-0.016967120149208384
2026-05-25,turnover_aware,top50_ret_fwd_3d_cs_net,-0.017967120149208385
2026-05-25,turnover_aware,top20_ret_fwd_5d_gross,-0.029796506663466348
2026-05-25,turnover_aware,top20_ret_fwd_5d_net,-0.03079650666346635
2026-05-25,turnover_aware,top50_ret_fwd_5d_gross,-0.04488487316523525
2026-05-25,turnover_aware,top50_ret_fwd_5d_net,-0.04588487316523525
2026-05-25,turnover_aware,top20_ret_fwd_5d_cs_gross,-0.013499216142146202
2026-05-25,turnover_aware,top20_ret_fwd_5d_cs_net,-0.014499216142146203
2026-05-25,turnover_aware,top50_ret_fwd_5d_cs_gross,-0.0285875826439151
2026-05-25,turnover_aware,top50_ret_fwd_5d_cs_net,-0.0295875826439151
2026-05-25,turnover_aware,precision_at_20_excess,0.55
2026-05-25,turnover_aware,precision_at_50_excess,0.48
2026-05-28,baseline,rank_ic_ret_fwd_3d,0.028965079830519953
2026-05-28,baseline,top20_ret_fwd_3d_gross,-0.002827232464563684
2026-05-28,baseline,top20_ret_fwd_3d_net,-0.003827232464563684
2026-05-28,baseline,top20_ret_fwd_3d_cs_gross,-0.002403709640212712
2026-05-28,baseline,top20_ret_fwd_3d_cs_net,-0.003403709640212712
2026-05-28,baseline,top20_ret_fwd_5d_gross,-0.0376271032260604
2026-05-28,baseline,top20_ret_fwd_5d_net,-0.0386271032260604
2026-05-28,baseline,top20_ret_fwd_5d_cs_gross,-0.018405768066655444
2026-05-28,baseline,top20_ret_fwd_5d_cs_net,-0.019405768066655445
2026-05-28,baseline,precision_at_20_excess,0.55
2026-05-28,turnover_aware,rank_ic_ret_fwd_3d,0.028965079830519953
2026-05-28,turnover_aware,top20_ret_fwd_3d_gross,-0.002827232464563684
2026-05-28,turnover_aware,top20_ret_fwd_3d_net,-0.003827232464563684
2026-05-28,turnover_aware,top20_ret_fwd_3d_cs_gross,-0.002403709640212712
2026-05-28,turnover_aware,top20_ret_fwd_3d_cs_net,-0.003403709640212712
2026-05-28,turnover_aware,top20_ret_fwd_5d_gross,-0.0376271032260604
2026-05-28,turnover_aware,top20_ret_fwd_5d_net,-0.0386271032260604
2026-05-28,turnover_aware,top20_ret_fwd_5d_cs_gross,-0.018405768066655444
2026-05-28,turnover_aware,top20_ret_fwd_5d_cs_net,-0.019405768066655445
2026-05-28,turnover_aware,precision_at_20_excess,0.55
2026-06-02,baseline,rank_ic_ret_fwd_3d,0.10316326530612244
2026-06-02,baseline,top20_ret_fwd_3d_gross,-0.05625980628645092
2026-06-02,baseline,top20_ret_fwd_3d_net,-0.05725980628645092
2026-06-02,baseline,top20_ret_fwd_3d_cs_gross,-0.014650759265419458
2026-06-02,baseline,top20_ret_fwd_3d_cs_net,-0.015650759265419457
2026-06-02,baseline,top20_ret_fwd_5d_gross,-0.028674792368740272
2026-06-02,baseline,top20_ret_fwd_5d_net,-0.029674792368740273
2026-06-02,baseline,top20_ret_fwd_5d_cs_gross,0.005661803917018989
2026-06-02,baseline,top20_ret_fwd_5d_cs_net,0.004661803917018989
2026-06-02,baseline,precision_at_20_excess,0.55
2026-06-02,turnover_aware,rank_ic_ret_fwd_3d,0.10316326530612244
2026-06-02,turnover_aware,top20_ret_fwd_3d_gross,-0.052659159780766705
2026-06-02,turnover_aware,top20_ret_fwd_3d_net,-0.053659159780766706
2026-06-02,turnover_aware,top20_ret_fwd_3d_cs_gross,-0.011050112759735244
2026-06-02,turnover_aware,top20_ret_fwd_3d_cs_net,-0.012050112759735245
2026-06-02,turnover_aware,top20_ret_fwd_5d_gross,-0.029019365794618158
2026-06-02,turnover_aware,top20_ret_fwd_5d_net,-0.03001936579461816
2026-06-02,turnover_aware,top20_ret_fwd_5d_cs_gross,0.005317230491141101
2026-06-02,turnover_aware,top20_ret_fwd_5d_cs_net,0.004317230491141101
2026-06-02,turnover_aware,precision_at_20_excess,0.6
2026-06-05,baseline,rank_ic_ret_fwd_3d,0.030583214793741105
2026-06-05,baseline,top20_ret_fwd_3d_gross,0.03004290502235944
2026-06-05,baseline,top20_ret_fwd_3d_net,0.029042905022359438
2026-06-05,baseline,top20_ret_fwd_3d_cs_gross,0.02484312254866975
2026-06-05,baseline,top20_ret_fwd_3d_cs_net,0.02384312254866975
2026-06-05,baseline,top20_ret_fwd_5d_gross,0.07663751858383792
2026-06-05,baseline,top20_ret_fwd_5d_net,0.07563751858383792
2026-06-05,baseline,top20_ret_fwd_5d_cs_gross,0.03948672033747741
2026-06-05,baseline,top20_ret_fwd_5d_cs_net,0.03848672033747741
2026-06-05,baseline,precision_at_20_excess,0.45
2026-06-05,turnover_aware,rank_ic_ret_fwd_3d,0.030583214793741105
2026-06-05,turnover_aware,top20_ret_fwd_3d_gross,0.0273733761615575
2026-06-05,turnover_aware,top20_ret_fwd_3d_net,0.0263733761615575
2026-06-05,turnover_aware,top20_ret_fwd_3d_cs_gross,0.02217359368786781
2026-06-05,turnover_aware,top20_ret_fwd_3d_cs_net,0.02117359368786781
2026-06-05,turnover_aware,top20_ret_fwd_5d_gross,0.07480138432932118
2026-06-05,turnover_aware,top20_ret_fwd_5d_net,0.07380138432932118
2026-06-05,turnover_aware,top20_ret_fwd_5d_cs_gross,0.037650586082960666
2026-06-05,turnover_aware,top20_ret_fwd_5d_cs_net,0.036650586082960665
2026-06-05,turnover_aware,precision_at_20_excess,0.4
2026-06-10,baseline,rank_ic_ret_fwd_3d,0.16486291486291488
2026-06-10,baseline,top20_ret_fwd_3d_gross,0.08513944779577656
2026-06-10,baseline,top20_ret_fwd_3d_net,0.08413944779577656
2026-06-10,baseline,top50_ret_fwd_3d_gross,0.07860836998594202
2026-06-10,baseline,top50_ret_fwd_3d_net,0.07760836998594202
2026-06-10,baseline,top20_ret_fwd_3d_cs_gross,0.05789017002739605
2026-06-10,baseline,top20_ret_fwd_3d_cs_net,0.05689017002739605
2026-06-10,baseline,top50_ret_fwd_3d_cs_gross,0.05135909221756154
2026-06-10,baseline,top50_ret_fwd_3d_cs_net,0.05035909221756154
2026-06-10,baseline,top20_ret_fwd_5d_gross,0.13452115184832208
2026-06-10,baseline,top20_ret_fwd_5d_net,0.13352115184832208
2026-06-10,baseline,top50_ret_fwd_5d_gross,0.10480545462907871
2026-06-10,baseline,top50_ret_fwd_5d_net,0.10380545462907871
2026-06-10,baseline,top20_ret_fwd_5d_cs_gross,0.11153641071404881
2026-06-10,baseline,top20_ret_fwd_5d_cs_net,0.11053641071404881
2026-06-10,baseline,top50_ret_fwd_5d_cs_gross,0.08182071349480553
2026-06-10,baseline,top50_ret_fwd_5d_cs_net,0.08082071349480553
2026-06-10,baseline,precision_at_20_excess,0.4
2026-06-10,baseline,precision_at_50_excess,0.4
2026-06-10,turnover_aware,rank_ic_ret_fwd_3d,0.16486291486291488
2026-06-10,turnover_aware,top20_ret_fwd_3d_gross,0.08946992716260446
2026-06-10,turnover_aware,top20_ret_fwd_3d_net,0.08846992716260446
2026-06-10,turnover_aware,top50_ret_fwd_3d_gross,0.0780220460778691
2026-06-10,turnover_aware,top50_ret_fwd_3d_net,0.0770220460778691
2026-06-10,turnover_aware,top20_ret_fwd_3d_cs_gross,0.06222064939422396
2026-06-10,turnover_aware,top20_ret_fwd_3d_cs_net,0.06122064939422396
2026-06-10,turnover_aware,top50_ret_fwd_3d_cs_gross,0.05077276830948862
2026-06-10,turnover_aware,top50_ret_fwd_3d_cs_net,0.04977276830948862
2026-06-10,turnover_aware,top20_ret_fwd_5d_gross,0.14232940858568885
2026-06-10,turnover_aware,top20_ret_fwd_5d_net,0.14132940858568885
2026-06-10,turnover_aware,top50_ret_fwd_5d_gross,0.10387736482921152
2026-06-10,turnover_aware,top50_ret_fwd_5d_net,0.10287736482921152
2026-06-10,turnover_aware,top20_ret_fwd_5d_cs_gross,0.11934466745141559
2026-06-10,turnover_aware,top20_ret_fwd_5d_cs_net,0.11834466745141559
2026-06-10,turnover_aware,top50_ret_fwd_5d_cs_gross,0.08089262369493833
2026-06-10,turnover_aware,top50_ret_fwd_5d_cs_net,0.07989262369493833
2026-06-10,turnover_aware,precision_at_20_excess,0.45
2026-06-10,turnover_aware,precision_at_50_excess,0.4
2026-06-15,baseline,rank_ic_ret_fwd_3d,0.17505126452494874
2026-06-15,baseline,top20_ret_fwd_3d_gross,0.06681378629599023
2026-06-15,baseline,top20_ret_fwd_3d_net,0.06581378629599023
2026-06-15,baseline,top50_ret_fwd_3d_gross,0.053205577236837796
2026-06-15,baseline,top50_ret_fwd_3d_net,0.052205577236837795
2026-06-15,baseline,top20_ret_fwd_3d_cs_gross,0.052091099253833054
2026-06-15,baseline,top20_ret_fwd_3d_cs_net,0.05109109925383305
2026-06-15,baseline,top50_ret_fwd_3d_cs_gross,0.03848289019468063
2026-06-15,baseline,top50_ret_fwd_3d_cs_net,0.03748289019468063
2026-06-15,baseline,top20_ret_fwd_5d_gross,0.06433209745292148
2026-06-15,baseline,top20_ret_fwd_5d_net,0.06333209745292148
2026-06-15,baseline,top50_ret_fwd_5d_gross,0.04082332291320498
2026-06-15,baseline,top50_ret_fwd_5d_net,0.03982332291320498
2026-06-15,baseline,top20_ret_fwd_5d_cs_gross,0.0708906677902569
2026-06-15,baseline,top20_ret_fwd_5d_cs_net,0.0698906677902569
2026-06-15,baseline,top50_ret_fwd_5d_cs_gross,0.04738189325054041
2026-06-15,baseline,top50_ret_fwd_5d_cs_net,0.04638189325054041
2026-06-15,baseline,precision_at_20_excess,0.6
2026-06-15,baseline,precision_at_50_excess,0.46
2026-06-15,turnover_aware,rank_ic_ret_fwd_3d,0.17505126452494874
2026-06-15,turnover_aware,top20_ret_fwd_3d_gross,0.06743462251064734
2026-06-15,turnover_aware,top20_ret_fwd_3d_net,0.06643462251064734
2026-06-15,turnover_aware,top50_ret_fwd_3d_gross,0.053205577236837796
2026-06-15,turnover_aware,top50_ret_fwd_3d_net,0.052205577236837795
2026-06-15,turnover_aware,top20_ret_fwd_3d_cs_gross,0.05271193546849018
2026-06-15,turnover_aware,top20_ret_fwd_3d_cs_net,0.05171193546849018
2026-06-15,turnover_aware,top50_ret_fwd_3d_cs_gross,0.03848289019468063
2026-06-15,turnover_aware,top50_ret_fwd_3d_cs_net,0.03748289019468063
2026-06-15,turnover_aware,top20_ret_fwd_5d_gross,0.0708332032536114
2026-06-15,turnover_aware,top20_ret_fwd_5d_net,0.06983320325361139
2026-06-15,turnover_aware,top50_ret_fwd_5d_gross,0.04082332291320498
2026-06-15,turnover_aware,top50_ret_fwd_5d_net,0.03982332291320498
2026-06-15,turnover_aware,top20_ret_fwd_5d_cs_gross,0.07739177359094682
2026-06-15,turnover_aware,top20_ret_fwd_5d_cs_net,0.07639177359094682
2026-06-15,turnover_aware,top50_ret_fwd_5d_cs_gross,0.04738189325054041
2026-06-15,turnover_aware,top50_ret_fwd_5d_cs_net,0.04638189325054041
2026-06-15,turnover_aware,precision_at_20_excess,0.55
2026-06-15,turnover_aware,precision_at_50_excess,0.46
2026-06-18,baseline,rank_ic_ret_fwd_3d,0.1371908763505402
2026-06-18,baseline,top20_ret_fwd_3d_gross,0.029369829409547882
2026-06-18,baseline,top20_ret_fwd_3d_net,0.02836982940954788
2026-06-18,baseline,top50_ret_fwd_3d_gross,0.00646812321115348
2026-06-18,baseline,top50_ret_fwd_3d_net,0.00546812321115348
2026-06-18,baseline,top20_ret_fwd_3d_cs_gross,0.046842035028682186
2026-06-18,baseline,top20_ret_fwd_3d_cs_net,0.045842035028682185
2026-06-18,baseline,top50_ret_fwd_3d_cs_gross,0.023940328830287783
2026-06-18,baseline,top50_ret_fwd_3d_cs_net,0.022940328830287782
2026-06-18,baseline,top20_ret_fwd_5d_gross,0.0016773499897906885
2026-06-18,baseline,top20_ret_fwd_5d_net,0.0006773499897906885
2026-06-18,baseline,top20_ret_fwd_5d_cs_gross,0.03269203865342413
2026-06-18,baseline,top20_ret_fwd_5d_cs_net,0.031692038653424126
2026-06-18,baseline,precision_at_20_excess,0.6
2026-06-18,baseline,precision_at_50_excess,0.44
2026-06-18,turnover_aware,rank_ic_ret_fwd_3d,0.1371908763505402
2026-06-18,turnover_aware,top20_ret_fwd_3d_gross,0.03409806330258694
2026-06-18,turnover_aware,top20_ret_fwd_3d_net,0.03309806330258694
2026-06-18,turnover_aware,top50_ret_fwd_3d_gross,0.00646812321115348
2026-06-18,turnover_aware,top50_ret_fwd_3d_net,0.00546812321115348
2026-06-18,turnover_aware,top20_ret_fwd_3d_cs_gross,0.05157026892172124
2026-06-18,turnover_aware,top20_ret_fwd_3d_cs_net,0.05057026892172124
2026-06-18,turnover_aware,top50_ret_fwd_3d_cs_gross,0.023940328830287783
2026-06-18,turnover_aware,top50_ret_fwd_3d_cs_net,0.022940328830287782
2026-06-18,turnover_aware,top20_ret_fwd_5d_gross,0.0045557893526198216
2026-06-18,turnover_aware,top20_ret_fwd_5d_net,0.0035557893526198215
2026-06-18,turnover_aware,top20_ret_fwd_5d_cs_gross,0.03557047801625326
2026-06-18,turnover_aware,top20_ret_fwd_5d_cs_net,0.03457047801625326
2026-06-18,turnover_aware,precision_at_20_excess,0.7
2026-06-18,turnover_aware,precision_at_50_excess,0.44
2026-06-24,baseline,rank_ic_ret_fwd_3d,0.36947406860057225
2026-06-24,baseline,top20_ret_fwd_3d_gross,0.0489442831348308
2026-06-24,baseline,top20_ret_fwd_3d_net,0.0479442831348308
2026-06-24,baseline,top50_ret_fwd_3d_gross,0.012922907176042274
2026-06-24,baseline,top50_ret_fwd_3d_net,0.011922907176042274
2026-06-24,baseline,top20_ret_fwd_3d_cs_gross,0.061282098993683067
2026-06-24,baseline,top20_ret_fwd_3d_cs_net,0.060282098993683066
2026-06-24,baseline,top50_ret_fwd_3d_cs_gross,0.025260723034894527
2026-06-24,baseline,top50_ret_fwd_3d_cs_net,0.024260723034894526
2026-06-24,baseline,top20_ret_fwd_5d_gross,-0.042525018398934286
2026-06-24,baseline,top20_ret_fwd_5d_net,-0.04352501839893429
2026-06-24,baseline,top50_ret_fwd_5d_gross,-0.043128487153560525
2026-06-24,baseline,top50_ret_fwd_5d_net,-0.044128487153560526
2026-06-24,baseline,top20_ret_fwd_5d_cs_gross,-0.02836478582870421
2026-06-24,baseline,top20_ret_fwd_5d_cs_net,-0.02936478582870421
2026-06-24,baseline,top50_ret_fwd_5d_cs_gross,-0.02896825458333044
2026-06-24,baseline,top50_ret_fwd_5d_cs_net,-0.02996825458333044
2026-06-24,baseline,precision_at_20_excess,0.7
2026-06-24,baseline,precision_at_50_excess,0.48
2026-06-24,turnover_aware,rank_ic_ret_fwd_3d,0.36947406860057225
2026-06-24,turnover_aware,top20_ret_fwd_3d_gross,0.016762606534571345
2026-06-24,turnover_aware,top20_ret_fwd_3d_net,0.015762606534571344
2026-06-24,turnover_aware,top50_ret_fwd_3d_gross,0.012922907176042274
2026-06-24,turnover_aware,top50_ret_fwd_3d_net,0.011922907176042274
2026-06-24,turnover_aware,top20_ret_fwd_3d_cs_gross,0.029100422393423614
2026-06-24,turnover_aware,top20_ret_fwd_3d_cs_net,0.028100422393423613
2026-06-24,turnover_aware,top50_ret_fwd_3d_cs_gross,0.025260723034894524
2026-06-24,turnover_aware,top50_ret_fwd_3d_cs_net,0.024260723034894523
2026-06-24,turnover_aware,top20_ret_fwd_5d_gross,-0.07928316269895316
2026-06-24,turnover_aware,top20_ret_fwd_5d_net,-0.08028316269895316
2026-06-24,turnover_aware,top50_ret_fwd_5d_gross,-0.043128487153560525
2026-06-24,turnover_aware,top50_ret_fwd_5d_net,-0.044128487153560526
2026-06-24,turnover_aware,top20_ret_fwd_5d_cs_gross,-0.06512293012872308
2026-06-24,turnover_aware,top20_ret_fwd_5d_cs_net,-0.06612293012872308
2026-06-24,turnover_aware,top50_ret_fwd_5d_cs_gross,-0.028968254583330442
2026-06-24,turnover_aware,top50_ret_fwd_5d_cs_net,-0.029968254583330443
2026-06-24,turnover_aware,precision_at_20_excess,0.6
2026-06-24,turnover_aware,precision_at_50_excess,0.48
2026-06-29,baseline,rank_ic_ret_fwd_3d,-0.22212310437109725
2026-06-29,baseline,top20_ret_fwd_3d_gross,-0.03064803391320082
2026-06-29,baseline,top20_ret_fwd_3d_net,-0.03164803391320082
2026-06-29,baseline,top50_ret_fwd_3d_gross,-0.02009980672485766
2026-06-29,baseline,top50_ret_fwd_3d_net,-0.021099806724857662
2026-06-29,baseline,top20_ret_fwd_3d_cs_gross,-0.037310630855903235
2026-06-29,baseline,top20_ret_fwd_3d_cs_net,-0.038310630855903235
2026-06-29,baseline,top50_ret_fwd_3d_cs_gross,-0.026762403667560077
2026-06-29,baseline,top50_ret_fwd_3d_cs_net,-0.027762403667560078
2026-06-29,baseline,precision_at_20_excess,0.45
2026-06-29,baseline,precision_at_50_excess,0.52
2026-06-29,turnover_aware,rank_ic_ret_fwd_3d,-0.22212310437109725
2026-06-29,turnover_aware,top20_ret_fwd_3d_gross,-0.0417155963912244
2026-06-29,turnover_aware,top20_ret_fwd_3d_net,-0.0427155963912244
2026-06-29,turnover_aware,top50_ret_fwd_3d_gross,-0.02009980672485766
2026-06-29,turnover_aware,top50_ret_fwd_3d_net,-0.021099806724857662
2026-06-29,turnover_aware,top20_ret_fwd_3d_cs_gross,-0.04837819333392682
2026-06-29,turnover_aware,top20_ret_fwd_3d_cs_net,-0.04937819333392682
2026-06-29,turnover_aware,top50_ret_fwd_3d_cs_gross,-0.026762403667560077
2026-06-29,turnover_aware,top50_ret_fwd_3d_cs_net,-0.027762403667560078
2026-06-29,turnover_aware,precision_at_20_excess,0.4
2026-06-29,turnover_aware,precision_at_50_excess,0.52
ALL,baseline,turnover_top20,0.6526315789473685
ALL,baseline,turnover_top50,0.5263157894736842
ALL,turnover_aware,turnover_top20,0.46315789473684216
ALL,turnover_aware,turnover_top50,0.5242105263157896
